,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0a8b92c06dfcacdc60ade227deae5cd5283df075.txt,48,72,2,0.031914893617021274,16,10,3,2.405667068102565,5.787234042553192,1.5,1.5,0.2708333333333333,1.316662177925736,1.733599290780142,0.241166005935192,0.041375707489757385,0.0017119491702779653,18,30,2,0.09803921568627451,1,9,3.3333333333333335,2.1693045781865616,4.705882352941177,1.6666666666666667,1.6666666666666667,0.4444444444444444,1.464168996281919,2.1437908496732025,0.4434277562032195,0.07930984531380776,0.006290051563700114
