,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0a8b1ca0a2ac50b698cfd927db6033ad1be7541c.txt,2360,7340,7,0.0013184270841566019,9,212,6.220338983050848,9.918049618550915,98.36770823603796,3.110169491525424,3.110169491525424,17.879237288135595,171.3603320845542,29364.363412128696,0.24045228760560788,0.028164602801756092,0.0007932448509806871,2350,7329,7,0.0013276813130077988,1,211,6.237446808510638,9.92413763204773,98.4885077398259,3.118723404255319,3.118723404255319,17.942553191489363,171.32213739867032,29351.27476284887,0.24077094591282522,0.028102799201205897,0.0007897673229432988
