,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0b594b475372b11a0e3cc57fc4f871fac99a73d6.txt,362,739,3,0.005654948653984482,14,33,4.082872928176796,4.931529464492155,24.31998285915428,2.041436464088398,2.041436464088398,0.56353591160221,3.3042986667010275,10.918389678762187,0.1971390674856501,0.02546716512858298,0.0006485764996865131,341,712,3,0.006141107469380714,1,33,4.1759530791788855,5.031501592978472,25.316008280144903,2.0879765395894427,2.0879765395894427,0.592375366568915,3.38979444802513,11.490706399861997,0.20610673419056716,0.022841355050692493,0.0005217275005517954
