,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0c168428ec575c28d07378d819ad428951ff4b99.txt,137,208,2,0.0111635895234006,46,18,3.0364963503649633,2.723559411775678,7.4177758694718765,1.5182481751824817,1.5182481751824817,0.1386861313868613,1.0858886422691731,1.1791541434091883,0.14182497835444968,0.029700542512900788,0.000882122225560627,38,61,2,0.04338549075391181,1,8,3.210526315789474,1.8622551678273234,3.4679943100995727,1.605263157894737,1.605263157894737,0.42105263157894735,1.8252223699751637,3.331436699857753,0.2952283265764981,0.045929872880736786,0.0021095532228406406
