,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0af6f8708ac30aefdf083efd507684ff00636f1b.txt,42,59,1,0.03426248548199767,12,9,2.8095238095238093,1.8510128438775804,3.426248548199768,1.4047619047619047,1.4047619047619047,0.0,0.0,0.0,0.25441255238870164,0.04794148629255603,0.002298386107939338,29,45,1,0.05541871921182266,1,8,3.103448275862069,1.739146498105298,3.0246305418719213,1.5517241379310345,1.5517241379310345,0.0,0.0,0.0,0.3001907089151194,0.044846743386360265,0.0020112303923620484
