,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0c8b369db62031e336b8c9b053f9f1adc8a1f25a.txt,2296,5036,4,0.0009557210418042556,34,83,4.386759581881533,5.174369442235909,26.774099124744748,2.1933797909407664,2.1933797909407664,1.0174216027874565,9.852226297754921,97.06636302217363,0.18877056558600824,0.02392575049685174,0.0005724415368376012,2232,4943,4,0.000992651606798308,1,82,4.42921146953405,5.19277915588606,26.964955361804744,2.214605734767025,2.214605734767025,1.0456989247311828,9.990837099904361,99.81682595682537,0.1916425209098826,0.02341480979906483,0.0005482533179263824
