,Nodes Complet,Edges Complet,Diameter Complet,Density Complet,Cluster biconected Complet,Max degree Complet,Mean degree Complet,Sd degree Complet,Var degree Complet,Mean indegree Complet,Mean outdegree Complet,Mean betweenness Complet,Sd betweenness Complet,var betweenness Complet,Mean closeness Complet,Sd closeness Complet,Var closeness Complet,Nodes Cluster,Edges Cluster,Diameter Cluster,Density Cluster,Cluster biconected Cluster,Max degree Cluster,Mean degree Cluster,Sd degree Cluster,Var degree Cluster,Mean indegree Cluster,Mean outdegree Cluster,Mean betweenness Cluster,Sd betweenness Cluster,var betweenness Cluster,Mean closeness Cluster,Sd closeness Cluster,Var closeness Cluster
unique_2.0\0a85c0d224b4ed86f112f4ed0625543fc832bc00.txt,620,1837,4,0.004786596487571004,17,66,5.925806451612903,9.798996610198355,96.02033456667884,2.9629032258064516,2.9629032258064516,6.406451612903226,50.79055938978478,2579.680923127255,0.2732608096780727,0.04069244565358501,0.0016558751332699697,583,1773,4,0.005225371788297289,1,66,6.082332761578044,10.017857597187788,100.35747083753309,3.041166380789022,3.041166380789022,6.367066895368782,49.67252262993539,2467.3595044214435,0.29201555507996213,0.03624567024851694,0.0013137486117642259
